date,ticker,Flow,flow_btc,flow_usd
2024-01-22 00:00:00,EZBC (Franklin Templeton),,,46540000.0
2024-01-22 00:00:00,FBTC (Fidelity),,,997092690.0
2024-01-22 00:00:00,GBTC (Grayscale),,,22175195702.0
2024-01-22 00:00:00,HODL (VanEck),,,102142326.0
2024-01-22 00:00:00,IBIT (BlackRock),,,1341162924.0
2024-01-22 00:00:00,TOTAL,,,25895164328.0
2024-01-23 00:00:00,ARKB (Ark 21Shares),,,419083200.0
2024-01-23 00:00:00,BITB (Bitwise),,,465314255.0
2024-01-23 00:00:00,BRRR (Valkyrie),,,86383719.0
2024-01-23 00:00:00,BTC (Grayscale Mini),0.0,,
2024-01-23 00:00:00,BTCO (Invesco Galaxy),,,247629600.0
2024-01-23 00:00:00,BTCW (WisdomTree),,,7501570.0
2024-01-23 00:00:00,DEFI (Hashdex),,,15422088.0
2024-01-23 00:00:00,EZBC (Franklin Templeton),,,50072000.0
2024-01-23 00:00:00,FBTC (Fidelity),,,1182610355.0
2024-01-23 00:00:00,GBTC (Grayscale),,,21017918127.0
2024-01-23 00:00:00,HODL (VanEck),,,106562261.0
2024-01-23 00:00:00,IBIT (BlackRock),,,1566657564.0
2024-01-23 00:00:00,TOTAL,,,25165154739.0
2024-01-24 00:00:00,ARKB (Ark 21Shares),,,424743600.0
2024-01-24 00:00:00,BITB (Bitwise),,,490723193.0
2024-01-24 00:00:00,BRRR (Valkyrie),,,87558202.0
2024-01-24 00:00:00,BTC (Grayscale Mini),0.0,,
2024-01-24 00:00:00,BTCO (Invesco Galaxy),,,250100000.0
2024-01-24 00:00:00,BTCW (WisdomTree),,,7603560.0
2024-01-24 00:00:00,DEFI (Hashdex),,,15592731.0
2024-01-24 00:00:00,EZBC (Franklin Templeton),,,51900000.0
2024-01-24 00:00:00,FBTC (Fidelity),,,1352944691.0
2024-01-24 00:00:00,GBTC (Grayscale),,,20712006165.0
2024-01-24 00:00:00,HODL (VanEck),,,110270000.0
2024-01-24 00:00:00,IBIT (BlackRock),,,1750192155.0
2024-01-24 00:00:00,TOTAL,,,25253634297.0
2024-01-25 00:00:00,ARKB (Ark 21Shares),,,425384400.0
2024-01-25 00:00:00,BITB (Bitwise),,,511464879.0
2024-01-25 00:00:00,BRRR (Valkyrie),,,96785158.0
2024-01-25 00:00:00,BTC (Grayscale Mini),0.0,,
2024-01-25 00:00:00,BTCO (Invesco Galaxy),,,272232000.0
2024-01-25 00:00:00,BTCW (WisdomTree),,,8038520.0
2024-01-25 00:00:00,DEFI (Hashdex),,,15615204.0
2024-01-25 00:00:00,EZBC (Franklin Templeton),,,51975000.0
2024-01-25 00:00:00,FBTC (Fidelity),,,1519462153.0
2024-01-25 00:00:00,GBTC (Grayscale),,,20385825903.0
2024-01-25 00:00:00,HODL (VanEck),,,114928500.0
2024-01-25 00:00:00,IBIT (BlackRock),,,1819166092.0
2024-01-25 00:00:00,TOTAL,,,25220877809.0
2024-01-26 00:00:00,ARKB (Ark 21Shares),,,448666800.0
2024-01-26 00:00:00,BITB (Bitwise),,,570390236.0
2024-01-26 00:00:00,BRRR (Valkyrie),,,108932997.0
2024-01-26 00:00:00,BTC (Grayscale Mini),0.0,,
2024-01-26 00:00:00,BTCO (Invesco Galaxy),,,287074800.0
2024-01-26 00:00:00,BTCW (WisdomTree),,,8478503.0
2024-01-26 00:00:00,DEFI (Hashdex),,,17011390.0
2024-01-26 00:00:00,EZBC (Franklin Templeton),,,56051000.0
2024-01-26 00:00:00,FBTC (Fidelity),,,1735058131.0
2024-01-26 00:00:00,GBTC (Grayscale),,,21101517636.0
2024-01-26 00:00:00,HODL (VanEck),,,121227000.0
2024-01-26 00:00:00,IBIT (BlackRock),,,2185881000.0
2024-01-26 00:00:00,TOTAL,,,26640289493.0
2024-01-29 00:00:00,ARKB (Ark 21Shares),,,460201200.0
2024-01-29 00:00:00,BITB (Bitwise),,,605018939.0
2024-01-29 00:00:00,BRRR (Valkyrie),,,113564897.0
2024-01-29 00:00:00,BTC (Grayscale Mini),0.0,,
2024-01-29 00:00:00,BTCO (Invesco Galaxy),,,295146000.0
2024-01-29 00:00:00,BTCW (WisdomTree),,,8696300.0
2024-01-29 00:00:00,DEFI (Hashdex),,,17467398.0
2024-01-29 00:00:00,EZBC (Franklin Templeton),,,58726500.0
2024-01-29 00:00:00,FBTC (Fidelity),,,1890259718.0
2024-01-29 00:00:00,GBTC (Grayscale),,,21431132778.0
2024-01-29 00:00:00,HODL (VanEck),,,126776000.0
2024-01-29 00:00:00,IBIT (BlackRock),,,2242029260.0
2024-01-29 00:00:00,TOTAL,,,27249018990.0
2024-01-30 00:00:00,ARKB (Ark 21Shares),,,465861600.0
2024-01-30 00:00:00,BITB (Bitwise),,,605018939.0
2024-01-30 00:00:00,BRRR (Valkyrie),,,114942205.0
2024-01-30 00:00:00,BTC (Grayscale Mini),0.0,,
2024-01-30 00:00:00,BTCO (Invesco Galaxy),,,300930500.0
2024-01-30 00:00:00,BTCW (WisdomTree),,,9102200.0
2024-01-30 00:00:00,DEFI (Hashdex),,,17467398.0
2024-01-30 00:00:00,EZBC (Franklin Templeton),,,59455000.0
2024-01-30 00:00:00,FBTC (Fidelity),,,1890259718.0
2024-01-30 00:00:00,GBTC (Grayscale),,,21431132778.0
2024-01-30 00:00:00,HODL (VanEck),,,128323384.0
2024-01-30 00:00:00,IBIT (BlackRock),,,2242029260.0
2024-01-30 00:00:00,TOTAL,,,27264522982.0
2024-01-31 00:00:00,ARKB (Ark 21Shares),,,457638000.0
2024-01-31 00:00:00,BITB (Bitwise),,,640841077.0
2024-01-31 00:00:00,BRRR (Valkyrie),,,112921570.0
2024-01-31 00:00:00,BTC (Grayscale Mini),0.0,,
2024-01-31 00:00:00,BTCO (Invesco Galaxy),,,299766000.0
2024-01-31 00:00:00,BTCW (WisdomTree),,,11150210.0
2024-01-31 00:00:00,DEFI (Hashdex),,,17177310.0
2024-01-31 00:00:00,EZBC (Franklin Templeton),,,60882500.0
2024-01-31 00:00:00,FBTC (Fidelity),,,1979491368.0
2024-01-31 00:00:00,GBTC (Grayscale),,,20708067322.0
2024-01-31 00:00:00,HODL (VanEck),,,126100000.0
2024-01-31 00:00:00,IBIT (BlackRock),,,2720487367.0
2024-01-31 00:00:00,TOTAL,,,27134522724.0
2024-02-01 00:00:00,ARKB (Ark 21Shares),,,459880800.0
2024-02-01 00:00:00,BITB (Bitwise),,,648175282.0
2024-02-01 00:00:00,BRRR (Valkyrie),,,114079693.0
2024-02-01 00:00:00,BTC (Grayscale Mini),0.0,,
2024-02-01 00:00:00,BTCO (Invesco Galaxy),,,304870000.0
2024-02-01 00:00:00,BTCW (WisdomTree),,,11204300.0
2024-02-01 00:00:00,DEFI (Hashdex),,,17366860.0
2024-02-01 00:00:00,EZBC (Franklin Templeton),,,61176500.0
2024-02-01 00:00:00,FBTC (Fidelity),,,2198929185.0
2024-02-01 00:00:00,GBTC (Grayscale),,,20741536942.0
2024-02-01 00:00:00,HODL (VanEck),,,129121257.0
2024-02-01 00:00:00,IBIT (BlackRock),,,2850439840.0
2024-02-01 00:00:00,TOTAL,,,27536780659.0
2024-02-02 00:00:00,ARKB (Ark 21Shares),,,459240000.0
2024-02-02 00:00:00,BITB (Bitwise),,,658793183.0
2024-02-02 00:00:00,BRRR (Valkyrie),,,114079693.0
2024-02-02 00:00:00,BTC (Grayscale Mini),0.0,,
2024-02-02 00:00:00,BTCO (Invesco Galaxy),,,304444600.0
2024-02-02 00:00:00,BTCW (WisdomTree),,,11874200.0
2024-02-02 00:00:00,DEFI (Hashdex),,,17337892.0
2024-02-02 00:00:00,EZBC (Franklin Templeton),,,61103000.0
2024-02-02 00:00:00,FBTC (Fidelity),,,2312960698.0
2024-02-02 00:00:00,GBTC (Grayscale),,,20537527705.0
2024-02-02 00:00:00,HODL (VanEck),,,128949000.0
2024-02-02 00:00:00,IBIT (BlackRock),,,3010248366.0
2024-02-02 00:00:00,TOTAL,,,27616558337.0
2024-02-05 00:00:00,ARKB (Ark 21Shares),,,459240000.0
2024-02-05 00:00:00,BITB (Bitwise),,,650231293.0
2024-02-05 00:00:00,BRRR (Valkyrie),,,112445954.0
2024-02-05 00:00:00,BTC (Grayscale Mini),0.0,,
2024-02-05 00:00:00,BTCO (Invesco Galaxy),,,300474200.0
2024-02-05 00:00:00,BTCW (WisdomTree),,,12621530.0
2024-02-05 00:00:00,DEFI (Hashdex),,,17098566.0
2024-02-05 00:00:00,EZBC (Franklin Templeton),,,60319000.0
2024-02-05 00:00:00,FBTC (Fidelity),,,2545782250.0
2024-02-05 00:00:00,GBTC (Grayscale),,,20124111451.0
2024-02-05 00:00:00,HODL (VanEck),,,129690000.0
2024-02-05 00:00:00,IBIT (BlackRock),,,3075550540.0
2024-02-05 00:00:00,TOTAL,,,27487564784.0
2024-02-06 00:00:00,ARKB (Ark 21Shares),,,460842000.0
2024-02-06 00:00:00,BITB (Bitwise),,,672439444.0
2024-02-06 00:00:00,BRRR (Valkyrie),,,114333433.0
2024-02-06 00:00:00,BTC (Grayscale Mini),0.0,,
2024-02-06 00:00:00,BTCO (Invesco Galaxy),,,305508100.0
2024-02-06 00:00:00,BTCW (WisdomTree),,,13520890.0
2024-02-06 00:00:00,DEFI (Hashdex),,,17395114.0
2024-02-06 00:00:00,EZBC (Franklin Templeton),,,63826500.0
2024-02-06 00:00:00,FBTC (Fidelity),,,2669197663.0
2024-02-06 00:00:00,GBTC (Grayscale),,,20345630177.0
2024-02-06 00:00:00,HODL (VanEck),,,131850000.0
2024-02-06 00:00:00,IBIT (BlackRock),,,3266806829.0
2024-02-06 00:00:00,TOTAL,,,28061350150.0
2024-02-07 00:00:00,ARKB (Ark 21Shares),,,470240400.0
2024-02-07 00:00:00,BITB (Bitwise),,,707504536.0
2024-02-07 00:00:00,BRRR (Valkyrie),,,117911380.0
2024-02-07 00:00:00,BTC (Grayscale Mini),0.0,,
2024-02-07 00:00:00,BTCO (Invesco Galaxy),,,312881700.0
2024-02-07 00:00:00,BTCW (WisdomTree),,,14965440.0
2024-02-07 00:00:00,DEFI (Hashdex),,,17832456.0
2024-02-07 00:00:00,EZBC (Franklin Templeton),,,65127000.0
2024-02-07 00:00:00,FBTC (Fidelity),,,2768419238.0
2024-02-07 00:00:00,GBTC (Grayscale),,,20762470675.0
2024-02-07 00:00:00,HODL (VanEck),,,137005000.0
2024-02-07 00:00:00,IBIT (BlackRock),,,3379501893.0
2024-02-07 00:00:00,TOTAL,,,28753859718.0
2024-02-08 00:00:00,ARKB (Ark 21Shares),,,485619600.0
2024-02-08 00:00:00,BITB (Bitwise),,,791044055.0
2024-02-08 00:00:00,BRRR (Valkyrie),,,123686266.0
2024-02-08 00:00:00,BTC (Grayscale Mini),0.0,,
2024-02-08 00:00:00,BTCO (Invesco Galaxy),,,331913700.0
2024-02-08 00:00:00,BTCW (WisdomTree),,,16418940.0
2024-02-08 00:00:00,DEFI (Hashdex),,,18366562.0
2024-02-08 00:00:00,EZBC (Franklin Templeton),,,72517500.0
2024-02-08 00:00:00,FBTC (Fidelity),,,2896912054.0
2024-02-08 00:00:00,GBTC (Grayscale),,,21333717972.0
2024-02-08 00:00:00,HODL (VanEck),,,141487500.0
2024-02-08 00:00:00,IBIT (BlackRock),,,3547626378.0
2024-02-08 00:00:00,TOTAL,,,29759310527.0
2024-02-09 00:00:00,ARKB (Ark 21Shares),,,508688400.0
2024-02-09 00:00:00,BITB (Bitwise),,,857746020.0
2024-02-09 00:00:00,BRRR (Valkyrie),,,129568099.0
2024-02-09 00:00:00,BTC (Grayscale Mini),0.0,,
2024-02-09 00:00:00,BTCO (Invesco Galaxy),,,360429000.0
2024-02-09 00:00:00,BTCW (WisdomTree),,,18970125.0
2024-02-09 00:00:00,DEFI (Hashdex),,,19169982.0
2024-02-09 00:00:00,EZBC (Franklin Templeton),,,75955000.0
2024-02-09 00:00:00,FBTC (Fidelity),,,3172066781.0
2024-02-09 00:00:00,GBTC (Grayscale),,,22180612815.0
2024-02-09 00:00:00,HODL (VanEck),,,158946000.0
2024-02-09 00:00:00,IBIT (BlackRock),,,3930137811.0
2024-02-09 00:00:00,TOTAL,,,31412290033.0
2024-02-12 00:00:00,ARKB (Ark 21Shares),,,533786400.0
2024-02-12 00:00:00,BITB (Bitwise),,,933120156.0
2024-02-12 00:00:00,BRRR (Valkyrie),,,137389834.0
2024-02-12 00:00:00,BTC (Grayscale Mini),0.0,,
2024-02-12 00:00:00,BTCO (Invesco Galaxy),,,362014100.0
2024-02-12 00:00:00,BTCW (WisdomTree),,,20438495.0
2024-02-12 00:00:00,DEFI (Hashdex),,,20841555.0
2024-02-12 00:00:00,EZBC (Franklin Templeton),,,81172000.0
2024-02-12 00:00:00,FBTC (Fidelity),,,3329909380.0
2024-02-12 00:00:00,GBTC (Grayscale),,,23357966045.0
2024-02-12 00:00:00,HODL (VanEck),,,169620000.0
2024-02-12 00:00:00,IBIT (BlackRock),,,4387484013.0
2024-02-12 00:00:00,TOTAL,,,33333741978.0
2024-02-13 00:00:00,ARKB (Ark 21Shares),,,526417200.0
2024-02-13 00:00:00,BITB (Bitwise),,,930976895.0
2024-02-13 00:00:00,BRRR (Valkyrie),,,136539574.0
2024-02-13 00:00:00,BTC (Grayscale Mini),0.0,,
2024-02-13 00:00:00,BTCO (Invesco Galaxy),,,336260000.0
2024-02-13 00:00:00,BTCW (WisdomTree),,,20156290.0
2024-02-13 00:00:00,DEFI (Hashdex),,,20510105.0
2024-02-13 00:00:00,EZBC (Franklin Templeton),,,84140000.0
2024-02-13 00:00:00,FBTC (Fidelity),,,3418810917.0
2024-02-13 00:00:00,GBTC (Grayscale),,,22907018487.0
2024-02-13 00:00:00,HODL (VanEck),,,175675500.0
2024-02-13 00:00:00,IBIT (BlackRock),,,4696401511.0
2024-02-13 00:00:00,TOTAL,,,33252906479.0
2024-02-14 00:00:00,ARKB (Ark 21Shares),,,553224000.0
2024-02-14 00:00:00,BITB (Bitwise),,,930976895.0
2024-02-14 00:00:00,BRRR (Valkyrie),,,143496410.0
2024-02-14 00:00:00,BTC (Grayscale Mini),0.0,,
2024-02-14 00:00:00,BTCO (Invesco Galaxy),,,351832000.0
2024-02-14 00:00:00,BTCW (WisdomTree),,,22833715.0
2024-02-14 00:00:00,DEFI (Hashdex),,,21475860.0
2024-02-14 00:00:00,EZBC (Franklin Templeton),,,84140000.0
2024-02-14 00:00:00,FBTC (Fidelity),,,3959721501.0
2024-02-14 00:00:00,GBTC (Grayscale),,,23890469768.0
2024-02-14 00:00:00,HODL (VanEck),,,184620859.0
2024-02-14 00:00:00,IBIT (BlackRock),,,5453917345.0
2024-02-14 00:00:00,TOTAL,,,35596708353.0
2024-02-15 00:00:00,ARKB (Ark 21Shares),,,553758000.0
2024-02-15 00:00:00,BITB (Bitwise),,,1146756063.0
2024-02-15 00:00:00,BRRR (Valkyrie),,,144667983.0
2024-02-15 00:00:00,BTC (Grayscale Mini),0.0,,
2024-02-15 00:00:00,BTCO (Invesco Galaxy),,,314457600.0
2024-02-15 00:00:00,BTCW (WisdomTree),,,26436480.0
2024-02-15 00:00:00,DEFI (Hashdex),,,21465500.0
2024-02-15 00:00:00,EZBC (Franklin Templeton),,,93248000.0
2024-02-15 00:00:00,FBTC (Fidelity),,,4132703923.0
2024-02-15 00:00:00,GBTC (Grayscale),,,23762014746.0
2024-02-15 00:00:00,HODL (VanEck),,,187744000.0
2024-02-15 00:00:00,IBIT (BlackRock),,,5683829271.0
2024-02-15 00:00:00,TOTAL,,,36067081566.0
2024-02-16 00:00:00,ARKB (Ark 21Shares),,,553651200.0
2024-02-16 00:00:00,BITB (Bitwise),,,1167326636.0
2024-02-16 00:00:00,BRRR (Valkyrie),,,151973354.0
2024-02-16 00:00:00,BTC (Grayscale Mini),0.0,,
2024-02-16 00:00:00,BTCO (Invesco Galaxy),,,315322784.0
2024-02-16 00:00:00,BTCW (WisdomTree),,,26428320.0
2024-02-16 00:00:00,DEFI (Hashdex),,,21504000.0
2024-02-16 00:00:00,EZBC (Franklin Templeton),,,96224000.0
2024-02-16 00:00:00,FBTC (Fidelity),,,4252960492.0
2024-02-16 00:00:00,GBTC (Grayscale),,,23641856490.0
2024-02-16 00:00:00,HODL (VanEck),,,190612500.0
2024-02-16 00:00:00,IBIT (BlackRock),,,6012869643.0
2024-02-16 00:00:00,TOTAL,,,36430729419.0
2024-02-20 00:00:00,ARKB (Ark 21Shares),,,1521000000.0
2024-02-20 00:00:00,BITB (Bitwise),,,1184283240.0
2024-02-20 00:00:00,BRRR (Valkyrie),,,160641553.0
2024-02-20 00:00:00,BTC (Grayscale Mini),0.0,,
2024-02-20 00:00:00,BTCO (Invesco Galaxy),,,318240000.0
2024-02-20 00:00:00,BTCW (WisdomTree),,,29328610.0
2024-02-20 00:00:00,DEFI (Hashdex),,,22159044.0
2024-02-20 00:00:00,EZBC (Franklin Templeton),,,96704000.0
2024-02-20 00:00:00,FBTC (Fidelity),,,4371812027.0
2024-02-20 00:00:00,GBTC (Grayscale),,,23567339254.0
2024-02-20 00:00:00,HODL (VanEck),,,191555000.0
2024-02-20 00:00:00,IBIT (BlackRock),,,6235395066.0
2024-02-20 00:00:00,TOTAL,,,37698457794.0
2024-02-21 00:00:00,ARKB (Ark 21Shares),,,1521000000.0
2024-02-21 00:00:00,BITB (Bitwise),,,1160056629.0
2024-02-21 00:00:00,BRRR (Valkyrie),,,157355461.0
2024-02-21 00:00:00,BTC (Grayscale Mini),0.0,,
2024-02-21 00:00:00,BTCO (Invesco Galaxy),,,311752800.0
2024-02-21 00:00:00,BTCW (WisdomTree),,,30896850.0
2024-02-21 00:00:00,DEFI (Hashdex),,,21682404.0
2024-02-21 00:00:00,EZBC (Franklin Templeton),,,96200000.0
2024-02-21 00:00:00,FBTC (Fidelity),,,4399830976.0
2024-02-21 00:00:00,GBTC (Grayscale),,,22960580835.0
2024-02-21 00:00:00,HODL (VanEck),,,193429000.0
2024-02-21 00:00:00,IBIT (BlackRock),,,6258999459.0
2024-02-21 00:00:00,TOTAL,,,37111784414.0
2024-02-22 00:00:00,ARKB (Ark 21Shares),,,1521000000.0
2024-02-22 00:00:00,BITB (Bitwise),,,1184830846.0
2024-02-22 00:00:00,BRRR (Valkyrie),,,159644154.0
2024-02-22 00:00:00,BTC (Grayscale Mini),0.0,,
2024-02-22 00:00:00,BTCO (Invesco Galaxy),,,319402800.0
2024-02-22 00:00:00,BTCW (WisdomTree),,,31346010.0
2024-02-22 00:00:00,DEFI (Hashdex),,,22133700.0
2024-02-22 00:00:00,EZBC (Franklin Templeton),,,100600500.0
2024-02-22 00:00:00,FBTC (Fidelity),,,4598789441.0
2024-02-22 00:00:00,GBTC (Grayscale),,,23200264710.0
2024-02-22 00:00:00,HODL (VanEck),,,196209500.0
2024-02-22 00:00:00,IBIT (BlackRock),,,6447941527.0
2024-02-22 00:00:00,TOTAL,,,37782163188.0
2024-02-23 09:00:00,ARKB (Ark 21Shares),,,1576551188.0
2024-02-23 09:00:00,BITB (Bitwise),,,1180337297.0
2024-02-23 09:00:00,BRRR (Valkyrie),,,158583989.0
2024-02-23 09:00:00,BTC (Grayscale Mini),0.0,,
2024-02-23 09:00:00,BTCO (Invesco Galaxy),,,313692600.0
2024-02-23 09:00:00,BTCW (WisdomTree),,,35248850.0
2024-02-23 09:00:00,DEFI (Hashdex),,,21698100.0
2024-02-23 09:00:00,EZBC (Franklin Templeton),,,99193500.0
2024-02-23 09:00:00,FBTC (Fidelity),,,4679808578.0
2024-02-23 09:00:00,GBTC (Grayscale),,,22759668649.0
2024-02-23 09:00:00,HODL (VanEck),,,196418000.0
2024-02-23 09:00:00,IBIT (BlackRock),,,6481646259.0
2024-02-23 09:00:00,TOTAL,,,37502847010.0
2024-02-26 09:00:00,ARKB (Ark 21Shares),,,1814485750.0
2024-02-26 09:00:00,BITB (Bitwise),,,1297913201.0
2024-02-26 09:00:00,BRRR (Valkyrie),,,169387333.0
2024-02-26 09:00:00,BTC (Grayscale Mini),0.0,,
2024-02-26 09:00:00,BTCO (Invesco Galaxy),,,334507200.0
2024-02-26 09:00:00,BTCW (WisdomTree),,,37649950.0
2024-02-26 09:00:00,DEFI (Hashdex),,,23101272.0
2024-02-26 09:00:00,EZBC (Franklin Templeton),,,107542000.0
2024-02-26 09:00:00,FBTC (Fidelity),,,5054690635.0
2024-02-26 09:00:00,GBTC (Grayscale),,,24214128488.0
2024-02-26 09:00:00,HODL (VanEck),,,219106000.0
2024-02-26 09:00:00,IBIT (BlackRock),,,7102088764.0
2024-02-26 09:00:00,TOTAL,,,40374600593.0
2024-02-27 00:00:00,ARKB (Ark 21Shares),,,1904425900.0
2024-02-27 00:00:00,BITB (Bitwise),,,1376625508.0
2024-02-27 00:00:00,BRRR (Valkyrie),,,177263839.0
2024-02-27 00:00:00,BTC (Grayscale Mini),0.0,,
2024-02-27 00:00:00,BTCO (Invesco Galaxy),,,354664400.0
2024-02-27 00:00:00,BTCW (WisdomTree),,,40310305.0
2024-02-27 00:00:00,DEFI (Hashdex),,,24023484.0
2024-02-27 00:00:00,EZBC (Franklin Templeton),,,120815000.0
2024-02-27 00:00:00,FBTC (Fidelity),,,5544200438.0
2024-02-27 00:00:00,GBTC (Grayscale),,,25305382657.0
2024-02-27 00:00:00,HODL (VanEck),,,235692885.0
2024-02-27 00:00:00,IBIT (BlackRock),,,7549363875.0
2024-02-27 00:00:00,TOTAL,,,42632768291.0
2024-02-28 00:00:00,ARKB (Ark 21Shares),,,2038055400.0
2024-02-28 00:00:00,BITB (Bitwise),,,1465891818.0
2024-02-28 00:00:00,BRRR (Valkyrie),,,177263839.0
2024-02-28 00:00:00,BTC (Grayscale Mini),0.0,,
2024-02-28 00:00:00,BTCO (Invesco Galaxy),,,354664400.0
2024-02-28 00:00:00,BTCW (WisdomTree),,,46481853.0
2024-02-28 00:00:00,DEFI (Hashdex),,,25310000.0
2024-02-28 00:00:00,EZBC (Franklin Templeton),,,145291500.0
2024-02-28 00:00:00,FBTC (Fidelity),,,5989558523.0
2024-02-28 00:00:00,GBTC (Grayscale),,,26646926256.0
2024-02-28 00:00:00,HODL (VanEck),,,259540000.0
2024-02-28 00:00:00,IBIT (BlackRock),,,8534959289.0
2024-02-28 00:00:00,TOTAL,,,45683942878.0
2024-02-29 00:00:00,ARKB (Ark 21Shares),,,2105483376.0
2024-02-29 00:00:00,BITB (Bitwise),,,1528968586.0
2024-02-29 00:00:00,BRRR (Valkyrie),,,192785987.0
2024-02-29 00:00:00,BTC (Grayscale Mini),0.0,,
2024-02-29 00:00:00,BTCO (Invesco Galaxy),,,387869600.0
2024-02-29 00:00:00,BTCW (WisdomTree),,,50103000.0
2024-02-29 00:00:00,DEFI (Hashdex),,,26050000.0
2024-02-29 00:00:00,EZBC (Franklin Templeton),,,154800000.0
2024-02-29 00:00:00,FBTC (Fidelity),,,6427055770.0
2024-02-29 00:00:00,GBTC (Grayscale),,,27201202543.0
2024-02-29 00:00:00,HODL (VanEck),,,263362500.0
2024-02-29 00:00:00,IBIT (BlackRock),,,9405522165.0
2024-02-29 00:00:00,TOTAL,,,47743203527.0
2024-03-01 00:00:00,ARKB (Ark 21Shares),,,2178110600.0
2024-03-01 00:00:00,BITB (Bitwise),,,1584037218.0
2024-03-01 00:00:00,BRRR (Valkyrie),,,194394640.0
2024-03-01 00:00:00,BTC (Grayscale Mini),0.0,,
2024-03-01 00:00:00,BTCO (Invesco Galaxy),,,393057600.0
2024-03-01 00:00:00,BTCW (WisdomTree),,,50521000.0
2024-03-01 00:00:00,DEFI (Hashdex),,,26480000.0
2024-03-01 00:00:00,EZBC (Franklin Templeton),,,156090000.0
2024-03-01 00:00:00,FBTC (Fidelity),,,6520483176.0
2024-03-01 00:00:00,GBTC (Grayscale),,,27021159351.0
2024-03-01 00:00:00,HODL (VanEck),,,272618500.0
2024-03-01 00:00:00,IBIT (BlackRock),,,10092933613.0
2024-03-01 00:00:00,TOTAL,,,48489885698.0
2024-03-04 00:00:00,ARKB (Ark 21Shares),,,2388536100.0
2024-03-04 00:00:00,BITB (Bitwise),,,1800175528.0
2024-03-04 00:00:00,BRRR (Valkyrie),,,209758634.0
2024-03-04 00:00:00,BTC (Grayscale Mini),0.0,,
2024-03-04 00:00:00,BTCO (Invesco Galaxy),,,422011200.0
2024-03-04 00:00:00,BTCW (WisdomTree),,,54514040.0
2024-03-04 00:00:00,DEFI (Hashdex),,,28340000.0
2024-03-04 00:00:00,EZBC (Franklin Templeton),,,174306500.0
2024-03-04 00:00:00,FBTC (Fidelity),,,7086004242.0
2024-03-04 00:00:00,GBTC (Grayscale),,,28484524794.0
2024-03-04 00:00:00,HODL (VanEck),,,290358000.0
2024-03-04 00:00:00,IBIT (BlackRock),,,11109028889.0
2024-03-04 00:00:00,TOTAL,,,52047557927.0
2024-03-05 00:00:00,ARKB (Ark 21Shares),,,2272191600.0
2024-03-05 00:00:00,BITB (Bitwise),,,1668287619.0
2024-03-05 00:00:00,BRRR (Valkyrie),,,197407413.0
2024-03-05 00:00:00,BTC (Grayscale Mini),0.0,,
2024-03-05 00:00:00,BTCO (Invesco Galaxy),,,362734000.0
2024-03-05 00:00:00,BTCW (WisdomTree),,,47425950.0
2024-03-05 00:00:00,DEFI (Hashdex),,,25960000.0
2024-03-05 00:00:00,EZBC (Franklin Templeton),,,168423000.0
2024-03-05 00:00:00,FBTC (Fidelity),,,6928450511.0
2024-03-05 00:00:00,GBTC (Grayscale),,,25706596585.0
2024-03-05 00:00:00,HODL (VanEck),,,263250000.0
2024-03-05 00:00:00,IBIT (BlackRock),,,10660409020.0
2024-03-05 00:00:00,TOTAL,,,48301135698.0
2024-03-06 00:00:00,ARKB (Ark 21Shares),,,2485625850.0
2024-03-06 00:00:00,BITB (Bitwise),,,1823264952.0
2024-03-06 00:00:00,BRRR (Valkyrie),,,212365701.0
2024-03-06 00:00:00,BTC (Grayscale Mini),0.0,,
2024-03-06 00:00:00,BTCO (Invesco Galaxy),,,377660400.0
2024-03-06 00:00:00,BTCW (WisdomTree),,,58154325.0
2024-03-06 00:00:00,DEFI (Hashdex),,,28080000.0
2024-03-06 00:00:00,EZBC (Franklin Templeton),,,185060000.0
2024-03-06 00:00:00,FBTC (Fidelity),,,7590291087.0
2024-03-06 00:00:00,GBTC (Grayscale),,,27516596935.0
2024-03-06 00:00:00,HODL (VanEck),,,286920000.0
2024-03-06 00:00:00,IBIT (BlackRock),,,12316199519.0
2024-03-06 00:00:00,TOTAL,,,52880218769.0
2024-03-07 00:00:00,ARKB (Ark 21Shares),,,2510049150.0
2024-03-07 00:00:00,BITB (Bitwise),,,1882619422.0
2024-03-07 00:00:00,BRRR (Valkyrie),,,255519607.0
2024-03-07 00:00:00,BTC (Grayscale Mini),0.0,,
2024-03-07 00:00:00,BTCO (Invesco Galaxy),,,383972400.0
2024-03-07 00:00:00,BTCW (WisdomTree),,,60167595.0
2024-03-07 00:00:00,DEFI (Hashdex),,,28310000.0
2024-03-07 00:00:00,EZBC (Franklin Templeton),,,192815000.0
2024-03-07 00:00:00,FBTC (Fidelity),,,7872053293.0
2024-03-07 00:00:00,GBTC (Grayscale),,,27488931258.0
2024-03-07 00:00:00,HODL (VanEck),,,289742900.0
2024-03-07 00:00:00,IBIT (BlackRock),,,12721770259.0
2024-03-07 00:00:00,TOTAL,,,53685950884.0
2024-03-08 00:00:00,ARKB (Ark 21Shares),,,2608392000.0
2024-03-08 00:00:00,BITB (Bitwise),,,1930749349.0
2024-03-08 00:00:00,BRRR (Valkyrie),,,303702612.0
2024-03-08 00:00:00,BTC (Grayscale Mini),0.0,,
2024-03-08 00:00:00,BTCO (Invesco Galaxy),,,393101100.0
